66	2	2	3	4	3	0	0	0	0	6	3	0	0	0	2	3	1	1	1	1	1	1	1	1	1	3	99	1	1	3	1	2	1	2	1	1	6	1	1	1	1	4	3	2	1	4	99	99	1.0	1	1	1	1	1	1	1	1	1	1	1	179	1	3	1	1	0	0	1	1	1	4	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	3.00	3.00	0
23	2	5	2	1	1	0	1	4	1	6	0	2	0	99	99	99	1	1	0	1	1	1	1	1	1	2	2	2	0	0	1	2	1	2	1	1	1	99	1	1	1	4	3	1	2	5	6	6	2.0	1	1	1	1	1	1	1	1	1	1	1	182	1	3	2	0	2	0	1	1	1	0	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
26	1	1	3	1	2	2	1	4	1	6	0	2	0	99	99	99	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	3	1	1	1	1	4	3	1	2	3	6	6	2.0	1	1	1	1	1	1	1	1	1	1	1	183	1	1	1	0	1	0	1	1	1	1	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	2.00	0
45	1	2	3	2	1	0	4	1	1	6	0	1	1	4	99	99	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	3	1	1	1	1	5	4	2	1	4	2	1	1.0	1	1	1	1	1	1	1	1	1	1	1	184	1	3	1	0	1	0	1	1	1	2	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
30	2	1	2	1	1	0	3	2	1	6	0	2	0	4	99	99	1	1	0	1	1	1	1	1	1	2	2	2	0	0	1	2	1	1	1	1	6	1	1	1	1	4	3	2	1	4	6	6	1.0	1	1	1	1	1	1	1	1	1	1	1	186	1	2	1	0	1	0	1	1	1	1	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	1.00	0
67	2	1	3	5	3	0	0	0	0	6	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	2	2	2	0	0	1	2	1	2	2	1	7	1	1	1	1	5	3	2	2	5	99	99	1.0	1	1	1	1	1	1	1	1	1	1	1	188	1	2	2	0	0	0	1	1	1	4	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	3.00	0
32	1	5	2	1	2	3	1	4	1	6	0	2	0	99	99	99	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	2	4	6	6	2.0	1	1	1	1	1	1	1	1	1	1	1	189	1	3	1	0	0	0	1	1	1	1	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	3.00	2.00	0
60	2	4	3	4	1	0	4	1	2	1	0	2	0	4	99	99	1	1	1	1	1	1	1	1	1	1	4	2	0	0	2	2	2	2	1	1	7	1	1	1	1	4	99	2	2	5	2	1	1.0	1	1	1	1	1	1	1	1	1	1	1	191	1	3	2	0	2	0	1	1	1	4	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
41	2	1	2	2	3	0	0	0	0	6	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	7	1	1	1	1	2	3	2	99	4	99	99	1.0	1	1	1	1	1	1	1	1	1	1	1	193	1	3	2	0	0	0	1	1	1	2	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	3.00	3.00	0
44	1	1	3	2	2	3	1	4	1	6	0	2	0	99	99	99	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	6	1	1	1	1	5	3	1	2	3	6	6	1.0	1	1	1	1	1	1	1	1	1	1	1	194	1	1	2	0	1	0	1	1	1	2	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	2.00	0
19	1	5	2	1	4	0	0	0	0	6	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	2	3	2	0	0	1	1	1	2	1	1	9	1	1	1	1	5	4	2	5	4	8	8	2.0	1	1	1	1	1	1	1	1	1	1	1	195	1	2	2	0	0	0	1	1	1	0	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	4.00	0
21	1	4	2	1	4	0	0	0	0	6	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	4	1	1	3	1	1	1	2	1	1	6	1	1	1	1	5	3	2	5	4	8	8	2.0	1	1	1	1	1	1	1	1	1	1	1	197	1	3	1	0	0	0	1	1	1	0	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3.00	4.00	0
39	2	1	3	2	1	0	3	2	1	6	0	1	1	3	6	4	1	1	0	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	6	1	1	1	1	3	3	1	1	5	2	1	2.0	1	1	1	1	1	1	1	1	1	1	1	201	1	1	2	1	1	0	1	1	1	2	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	0
35	1	1	2	2	1	0	2	2	1	6	0	2	0	99	99	99	1	1	0	1	1	1	1	1	1	2	4	1	1	2	1	1	2	2	2	1	3	1	1	1	1	4	4	1	1	3	2	2	1.0	1	1	1	1	1	1	1	1	1	1	1	207	1	3	2	0	0	0	1	1	1	1	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
51	2	3	3	4	1	0	4	1	1	2	0	1	1	4	99	99	1	1	0	1	1	1	1	1	1	2	3	1	1	2	2	2	2	2	1	1	2	1	1	1	1	5	2	2	2	3	2	1	1.0	1	1	1	1	1	1	1	1	1	1	1	208	1	2	2	0	2	0	1	1	1	3	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	1.00	0
38	1	4	3	1	4	0	0	0	0	6	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	2	2	1	1	3	1	2	2	1	1	1	8	1	1	1	1	5	4	1	5	3	8	8	1.0	1	1	1	1	1	1	1	1	1	1	1	209	1	1	1	0	0	0	1	1	1	2	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	4.00	0
47	2	1	3	2	1	0	3	3	1	6	3	2	0	2	2	3	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	2	1	99	4	99	1	1	1	4	3	2	1	4	6	6	1.0	1	1	1	1	1	1	1	1	1	1	1	210	1	2	2	2	1	0	1	1	1	3	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	1.00	0
48	2	2	3	2	1	0	3	2	1	6	0	1	1	99	99	99	1	1	1	1	1	1	1	1	1	1	5	1	1	1	2	2	2	2	1	1	6	1	1	1	1	4	4	2	1	4	2	1	1.0	1	1	1	1	1	1	1	1	1	1	1	213	1	3	2	0	1	0	1	1	1	3	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
56	1	1	2	2	2	3	1	4	1	6	0	2	0	3	4	7	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1	2	6	1	1	1	1	5	4	2	1	3	6	6	1.0	1	1	1	1	1	1	1	1	1	1	1	215	1	1	2	0	1	0	1	1	1	4	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	2.00	0
22	2	5	1	1	4	0	0	0	0	6	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	2	2	2	0	0	1	1	1	2	1	1	6	1	1	1	1	4	3	1	5	3	8	8	2.0	1	1	1	1	1	1	1	1	1	1	1	218	1	1	2	0	0	0	1	1	1	0	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	4.00	0
28	1	1	1	1	4	0	0	0	0	6	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	3	99	1	1	2	1	1	2	1	2	1	1	1	1	1	1	4	1	1	5	3	8	8	1.0	1	1	1	1	1	1	1	1	1	1	1	220	1	2	2	3	0	0	1	1	1	1	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	4.00	0
32	1	4	3	1	2	2	1	4	1	6	0	2	0	4	99	99	1	1	0	1	1	1	1	1	1	2	3	1	1	2	1	2	2	2	1	1	7	1	1	1	1	5	3	1	2	3	6	6	1.0	1	1	1	1	1	1	1	1	1	1	1	221	1	3	1	0	1	0	1	1	1	1	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	3.00	2.00	0
26	1	1	3	1	1	0	2	3	1	6	0	2	0	4	99	99	1	1	1	1	1	1	1	1	1	2	2	2	0	0	1	1	2	2	1	1	6	1	1	1	1	3	2	1	1	3	3	1	1.0	1	1	1	1	1	1	1	1	1	1	1	222	1	3	1	0	1	0	1	1	1	1	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
46	1	1	3	2	1	0	2	2	1	6	0	2	0	3	2	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	7	1	1	1	1	3	4	2	1	4	6	6	1.0	1	1	1	1	1	1	1	1	1	1	1	225	1	3	2	0	0	0	1	1	1	3	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
50	2	1	2	3	1	0	4	1	1	6	0	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	8	1	1	1	1	5	3	2	1	3	1	1	1.0	1	1	1	1	1	1	1	1	1	1	1	226	1	2	2	2	2	0	1	1	1	3	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	1.00	0
32	1	1	3	1	1	0	2	3	1	6	0	2	0	3	2	10	1	1	0	1	1	1	1	1	1	2	4	1	1	2	1	1	1	1	1	1	6	1	1	1	1	3	3	2	1	3	6	6	1.0	1	1	1	1	1	1	1	1	1	1	1	228	1	3	3	0	0	0	1	1	1	1	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
24	1	5	3	1	2	3	1	4	1	6	0	2	0	4	99	99	1	1	1	1	1	1	1	1	1	2	5	1	1	2	1	1	1	2	1	1	6	1	1	1	1	4	3	2	2	2	6	6	1.0	1	1	1	1	1	1	1	1	1	1	1	230	1	3	2	0	1	0	1	1	1	0	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	3.00	2.00	0
56	2	1	2	4	3	0	0	0	0	6	3	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	3	2	0	0	1	2	2	2	1	1	2	1	1	1	1	4	3	2	99	3	99	99	1.0	1	1	1	1	1	1	1	1	1	1	1	232	1	3	2	1	0	0	1	1	1	4	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	3.00	3.00	0
41	2	2	3	2	1	0	4	2	1	3	0	2	0	3	4	9	1	1	1	1	1	1	1	1	1	2	4	1	1	2	1	2	1	1	1	1	1	1	1	1	1	5	4	1	1	4	2	2	1.0	1	1	1	1	1	1	1	1	1	1	1	233	1	3	2	0	1	0	1	1	1	2	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
67	1	3	2	3	4	0	0	0	0	6	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	5	2	0	0	1	2	2	1	1	1	9	1	1	1	1	4	3	2	2	2	6	6	1.0	1	1	1	1	1	1	1	1	1	1	1	234	1	2	2	0	1	0	1	1	1	4	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	4.00	0
33	1	1	1	1	4	0	0	0	0	6	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	2	5	1	1	2	2	1	1	2	1	1	2	1	1	1	1	4	3	2	99	3	8	8	2.0	1	1	1	1	1	1	1	1	1	1	1	236	1	3	1	1	0	0	1	1	1	1	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3.00	4.00	0
29	2	1	3	1	1	0	1	2	1	6	0	2	0	4	99	99	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	6	1	1	1	1	4	3	2	1	3	6	6	2.0	1	1	1	1	1	1	1	1	1	1	1	239	1	3	2	1	2	0	1	1	1	1	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
32	1	4	1	1	1	0	2	2	1	6	0	2	0	4	99	99	1	1	0	1	1	1	1	1	1	2	3	2	0	0	1	2	2	2	1	1	6	1	1	1	1	4	3	2	1	3	2	1	2.0	1	1	1	1	1	1	1	1	1	1	1	240	1	3	2	0	1	0	1	1	1	1	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
47	1	1	1	2	4	0	0	0	0	6	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	3	99	1	1	3	1	2	1	1	1	1	2	99	1	1	1	5	2	1	99	4	8	8	1.0	1	1	1	1	1	1	1	1	1	1	1	242	1	3	3	2	1	0	1	1	1	3	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3.00	4.00	0
49	2	1	2	1	4	0	0	0	0	6	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	3	99	2	0	0	1	1	2	1	2	1	4	1	1	1	1	4	2	2	99	5	8	8	1.0	1	1	1	1	1	1	1	1	1	1	1	243	1	2	4	2	1	0	1	1	1	3	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	4.00	0
37	1	5	3	1	2	3	1	4	1	6	0	2	0	2	2	3	1	1	0	1	1	1	1	1	1	2	2	2	0	0	2	1	1	1	2	1	6	1	1	1	1	4	3	1	2	2	6	6	1.0	1	1	1	1	1	1	1	1	1	1	1	244	1	3	2	0	1	0	1	1	99	2	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	3.00	2.00	0
64	1	3	1	2	4	0	0	0	0	6	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	5	1	2	0	2	1	2	1	1	1	6	1	1	1	1	5	3	1	99	4	8	8	1.0	1	1	1	1	1	1	1	1	1	1	1	245	1	3	2	0	0	0	1	1	1	4	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3.00	4.00	0
30	1	1	1	2	1	0	2	3	1	6	0	2	0	4	99	99	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	2	1	7	1	1	1	1	4	4	1	1	3	6	6	1.0	1	1	1	1	1	1	1	1	1	1	1	247	1	3	2	0	1	0	1	1	1	1	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
48	1	3	3	1	4	0	0	0	0	6	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	2	1	1	2	2	8	1	1	1	1	4	3	2	99	4	8	8	1.0	1	1	1	1	1	1	1	1	1	1	1	248	1	2	2	0	0	0	1	1	1	3	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	4.00	0
20	1	5	2	1	2	4	1	4	1	6	0	2	0	4	99	99	1	1	1	1	1	1	1	1	1	2	4	1	1	2	1	2	1	1	1	1	3	1	1	1	1	3	4	2	2	3	6	6	2.0	1	1	1	1	1	1	1	1	1	1	1	252	1	3	2	0	1	0	1	1	1	0	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	3.00	2.00	0
22	1	5	1	1	4	0	0	0	0	6	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	3	99	1	1	3	1	2	1	1	1	1	6	1	1	1	1	5	3	2	99	4	8	8	1.0	1	1	1	1	1	1	1	1	1	1	1	253	1	3	2	0	1	0	1	1	1	0	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3.00	4.00	0
36	2	2	3	3	1	0	3	2	1	6	0	2	0	4	99	99	1	1	1	1	1	1	1	1	1	2	4	2	0	0	2	2	1	1	2	1	5	1	1	1	1	5	3	2	1	4	1	4	2.0	1	1	1	1	1	1	1	1	1	1	1	255	1	3	2	0	1	0	1	1	1	2	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
66	2	1	3	4	3	0	0	0	0	6	3	0	0	0	0	0	1	1	0	1	1	1	1	1	1	2	4	1	1	2	1	1	1	2	2	2	6	1	1	1	1	3	3	2	99	4	99	99	1.0	1	1	1	1	1	1	1	1	1	1	1	256	1	1	2	0	0	0	1	1	1	4	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	3.00	0
64	1	1	2	2	4	0	0	0	0	6	0	0	0	0	0	0	1	1	1	1	1	99	1	1	1	2	5	1	1	2	1	2	2	1	1	1	6	1	1	1	1	4	3	1	99	5	8	8	1.0	1	1	1	1	1	1	1	1	1	1	1	257	1	3	2	0	0	0	1	1	1	4	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	3.00	4.00	0
54	1	1	3	2	4	0	0	0	0	6	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	2	1	1	1	1	3	1	1	1	1	4	3	1	2	3	1	3	1.0	1	1	1	1	1	1	1	1	1	1	1	258	1	2	1	0	1	0	1	1	1	3	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	4.00	0
35	1	1	1	1	1	0	2	2	1	6	0	2	0	4	99	99	1	1	0	1	1	1	1	1	1	2	2	2	0	0	2	1	2	2	1	1	7	1	1	1	1	5	3	2	1	3	6	6	2.0	1	1	1	1	1	1	1	1	1	1	1	259	1	2	2	2	1	1	1	1	1	1	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	1.00	0
32	1	2	2	1	4	0	0	0	0	6	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	5	1	2	0	1	2	2	2	2	1	7	1	1	1	1	4	3	1	99	4	8	8	1.0	1	1	1	1	1	1	1	1	1	1	1	261	1	1	2	0	0	0	1	1	1	1	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	4.00	0
14	1	5	1	1	4	0	0	0	0	6	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	2	5	1	1	2	99	1	1	1	1	1	2	1	1	1	1	4	3	1	99	4	8	8	1.0	1	1	1	1	1	1	1	1	1	1	1	262	1	2	3	2	1	0	1	1	1	0	1	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	4.00	0
34	2	1	1	2	1	0	2	1	1	6	0	2	0	4	88	88	1	1	0	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	6	1	1	1	1	4	3	2	1	4	2	1	2.0	1	1	1	1	1	1	1	1	1	1	1	265	1	3	2	0	1	0	1	1	1	1	0	0	8	2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	8	1	8	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00	0
